reaction	linear_coefficient
rxn32343_c	[0.02111239063206596, 0.01847286940565782, 0.017046096142905302, 0.023305097533288643]
rxn35480_c	[0.02111239063206596, 0.01847286940565782, 0.017046096142905302, 0.023305097533288643]
rxn38060_c	[0.0016935104422275572, 0.001766793438725553, 0.0022164987360410427, 0.0015670188375520539]
rxn01016_c	[0.0016935104422275572, 0.001766793438725553, 0.0022164987360410427, 0.0015670188375520539]
rxn30680_c	[0.0016935104422275572, 0.001766793438725553, 0.0022164987360410427, 0.0015670188375520539]
rxn38359_c	[0.09847660819711458, 0.10661639065437974, 0.1102028338529377, 0.07506743335325107]
rxn33404_c	[0.09847660819711458, 0.10661639065437974, 0.1102028338529377, 0.07506743335325107]
rxn34232_c	[0.09847660819711458, 0.10661639065437974, 0.1102028338529377, 0.07506743335325107]
rxn34770_c	[0.032877505442934295, 0.029566089285748397, 0.03241940991594715, 0.05495753507032441]
rxn34708_c	[0.019437793999685815, 0.01973756873995661, 0.02317623165811827, 0.014311711984657543]
rxn38011_c	[0.019437793999685815, 0.01973756873995661, 0.02317623165811827, 0.014311711984657543]
rxn32132_c	[0.009186256915181752, 0.009595884555538, 0.011331743728174625, 0.008253469747656667]
rxn14216_c	[0.08241765585704636, 0.09156044614338091, 0.1096377952960758, 0.07506743335325107]
rxn13976_c	[0.08241765585704636, 0.09156044614338091, 0.1096377952960758, 0.07506743335325107]
rxn03174_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn03421_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn00302_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn03419_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn00347_c	[0.025763025126124047, 0.027602794127592867, 0.03192899907280012, 0.023305097533288643]
rxn38535_c	[0.06622988838889375, 0.07817872273627122, 0.08416841480793649, 0.05606953662981364]
rxn16678_c	[0.06622988838889375, 0.07817872273627122, 0.08416841480793649, 0.05606953662981364]
rxn32371_c	[0.020715210666074596, 0.023989367458167755, 0.027302079394284615, 0.014557218822371683]
rxn02341_c	[0.03767586887001666, 0.034203320172671206, 0.03443435880384587, 0.06249603911972155]
rxn00002_c	[0.1275136844340393, 0.09949794008587941, 0.09041582248192268, 0.10791480397958375]
rxn03150_c	[0.13610135947608065, 0.16050462699931575, 0.17154683347907554, 0.11187179649814236]
rxn31868_c	[0.014456942478573521, 0.01581097842364555, 0.020127155558964948, 0.01263648886664059]
rxn31335_c	[0.014456942478573521, 0.01581097842364555, 0.020127155558964948, 0.01263648886664059]
rxn38459_c	[0.014456942478573521, 0.01581097842364555, 0.020127155558964948, 0.01263648886664059]
rxn38097_c	[0.014456942478573521, 0.01581097842364555, 0.020127155558964948, 0.01263648886664059]
rxn01153_c	[0.17141817306398285, 0.16593681178324496, 0.20113140050767953, 0.1843613004643093]
rxn30618_c	[0.09342061448932582, 0.09156044614338091, 0.10786805174772604, 0.07506743335325107]
rxn01494_c	[0.028111345793783424, 0.02867477737340626, 0.03184371023093325, 0.03247921791687707]
rxn31394_c	[0.024644071999035396, 0.02276080238891139, 0.023314826024945702, 0.02069488975056847]
rxn19253_c	[0.07300341708055315, 0.06612192242201277, 0.07495721986701394, 0.059593281813133905]
rxn33346_c	[0.07300341708055315, 0.06612192242201277, 0.07495721986701394, 0.059593281813133905]
rxn33299_c	[0.07300341708055315, 0.06612192242201277, 0.07495721986701394, 0.059593281813133905]
rxn11774_c	[0.2901535151387492, 0.3072458841008318, 0.3920398122797036, 0.2755887527806184]
rxn02629_c	[0.2901535151387492, 0.3072458841008318, 0.3920398122797036, 0.2755887527806184]
rxn11767_c	[0.2901535151387492, 0.3072458841008318, 0.3920398122797036, 0.2755887527806184]
rxn01786_c	[0.028111345793783424, 0.02702464585387755, 0.029669855918720626, 0.028038432487016596]
rxn02772_c	[0.028111345793783424, 0.02702464585387755, 0.029669855918720626, 0.028038432487016596]
rxn19263_c	[0.028111345793783424, 0.02702464585387755, 0.029669855918720626, 0.028038432487016596]
rxn01788_c	[0.028111345793783424, 0.02702464585387755, 0.029669855918720626, 0.028038432487016596]
rxn33637_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn35351_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn32500_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn32798_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn31783_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn31982_c	[0.015390852136737273, 0.017641781276645514, 0.022632515290010688, 0.011603915991018919]
rxn03039_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn16543_c	[0.032587671408834035, 0.03943074408832349, 0.04176919922369714, 0.028038432487016596]
rxn01124_c	[0.07541870068714968, 0.08316525155989979, 0.0763858079706966, 0.06801272216385737]
rxn31801_c	[0.01533717917079172, 0.017641781276645514, 0.020372360975713485, 0.014001218049955407]
rxn06798_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn02798_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn32932_c	[0.08547701508770637, 0.08638120123952607, 0.10786805174772604, 0.07019340053685384]
rxn33143_c	[0.08547701508770637, 0.08638120123952607, 0.10786805174772604, 0.07019340053685384]
rxn32684_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn38257_c	[0.024858763870996822, 0.02696218532976661, 0.029669855918720626, 0.023048867063522938]
rxn30396_c	[0.06096993743177784, 0.04082793573603697, 0.04190779359052458, 0.05824299420937031]
rxn16544_c	[0.028304568485910002, 0.030746475326689067, 0.03972226700924216, 0.026998638825283486]
rxn38274_c	[0.06194678546596971, 0.0629902859696716, 0.07154566619233887, 0.05638725135795556]
rxn06983_c	[0.2860421657199376, 0.3072458841008318, 0.3076145198052487, 0.23042993637466327]
rxn35448_c	[0.058951833791172664, 0.04082793573603697, 0.07130046076594039, 0.05422101456451033]
rxn16583_c	[0.03168596552860178, 0.03454057332958544, 0.040831021963161504, 0.02809619879789315]
rxn14097_c	[0.058307758167109175, 0.03814195524399642, 0.06641767456182425, 0.032919686067540234]
rxn01203_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.022687827596727342]
rxn01202_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.022687827596727342]
rxn27789_c	[0.005107111271847954, 0.004681624285945755, 0.005340202574964116, 0.007141468192564436]
rxn20003_c	[0.11778814243543176, 0.11756507343300497, 0.1366210526911648, 0.09307608188842209]
rxn32053_c	[0.11778814243543176, 0.11756507343300497, 0.1366210526911648, 0.09307608188842209]
rxn32754_c	[0.012900426376181124, 0.014726950422818014, 0.017046096142905302, 0.009697627614839052]
rxn15754_c	[0.025760469751229087, 0.026301960519992524, 0.02848546208121874, 0.023305097533288643]
rxn31437_c	[0.032587671408834035, 0.03228820404283138, 0.034711547547150674, 0.028038432487016596]
rxn06043_c	[0.028637340887859172, 0.03061398301327438, 0.04019135564433496, 0.026825339877997123]
rxn33079_c	[0.020854760384076406, 0.019773703004999033, 0.017216673826639054, 0.023305097533288643]
rxn06864_c	[0.09101606546446749, 0.09769122675116684, 0.12078931135328248, 0.0753057193755404]
rxn00792_c	[0.09101606546446749, 0.09769122675116684, 0.12078931135328248, 0.0753057193755404]
rxn03978_c	[0.01533717917079172, 0.01729248336471715, 0.018666584138375956, 0.019250731883386087]
rxn03236_c	[0.09741388336179115, 0.10802562699929347, 0.09041582248192268, 0.1004196246541836]
rxn31241_c	[0.08547701508770637, 0.07602271148963029, 0.08581022502111132, 0.0753057193755404]
rxn02297_c	[0.02353840883675913, 0.024013456968196036, 0.025681591398813954, 0.020442162119414544]
rxn07879_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn27937_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn30665_c	[0.03283456706690617, 0.03266159146478803, 0.0361934411757939, 0.02809619879789315]
rxn31218_c	[0.03283456706690617, 0.03266159146478803, 0.0361934411757939, 0.02809619879789315]
rxn03440_c	[0.025763025126124047, 0.030252640346331867, 0.03367742033589607, 0.023305097533288643]
rxn14399_c	[0.021692058700266477, 0.02297760798742507, 0.02362399808515683, 0.018160392696887857]
rxn31977_c	[0.07359381973867109, 0.08638120123952607, 0.09041582248192268, 0.06325422199852664]
rxn08040_c	[0.0158095012907427, 0.018557182699015937, 0.017046096142905302, 0.014513894091046352]
rxn20608_c	[0.08565950318991553, 0.09388508401803371, 0.1102028338529377, 0.08358074393807996]
rxn07580_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn31104_c	[0.025763025126124047, 0.027542570344263034, 0.029669855918720626, 0.0261826896282735]
rxn38121_c	[0.09351722582312028, 0.07817872273627122, 0.09297448774757891, 0.0753057193755404]
rxn33610_c	[0.02950684299015995, 0.033432455818729626, 0.03312304285893639, 0.03250088028253974]
rxn04841_c	[0.010173839547470273, 0.012811834292978178, 0.012099343304976515, 0.012066046507344746]
rxn04840_c	[0.010173839547470273, 0.012811834292978178, 0.012099343304976515, 0.012066046507344746]
rxn33349_c	[0.010173839547470273, 0.012811834292978178, 0.012099343304976515, 0.012066046507344746]
rxn00984_c	[0.02669437940939284, 0.02867477737340626, 0.03240874880709506, 0.030103578230931592]
rxn30045_c	[0.09351722582312028, 0.10312341153509604, 0.12737787438508621, 0.07356550913855041]
rxn32228_c	[0.03191139199865984, 0.030746475326689067, 0.033816014702723496, 0.030103578230931592]
rxn30708_c	[0.07344353543075186, 0.07602271148963029, 0.07174822719297895, 0.06156455730095846]
rxn24414_c	[0.028637340887859172, 0.029361328433989732, 0.03292048185829632, 0.02709250908137393]
rxn30089_c	[0.06030439261152106, 0.07212021069160664, 0.08416841480793649, 0.035187013910515694]
rxn03087_c	[0.06030439261152106, 0.07212021069160664, 0.08416841480793649, 0.035187013910515694]
rxn27876_c	[0.11778814243543176, 0.11974517419793332, 0.13832682952850237, 0.09803676413815661]
rxn01146_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn01648_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn01358_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn30188_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn30189_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn33382_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn01366_c	[0.20351460853156758, 0.2035044043819929, 0.24299756090021304, 0.16633821032760204]
rxn01034_c	[0.1359296059392513, 0.1463881734950478, 0.14992611198379777, 0.11453626776778401]
rxn34191_c	[0.1359296059392513, 0.1463881734950478, 0.14992611198379777, 0.11453626776778401]
rxn34196_c	[0.1359296059392513, 0.1463881734950478, 0.14992611198379777, 0.11453626776778401]
rxn02775_c	[1.0, 0.39290818561016233, 0.6022768078193024, 1.0]
rxn14270_c	[1.0, 0.39290818561016233, 0.6022768078193024, 1.0]
rxn27788_c	[0.03552895010950632, 0.030385132659746555, 0.0660125525605441, 0.028038432487016596]
rxn03867_c	[0.1670384587745475, 0.17363341062546062, 0.17984117334821678, 0.1638975835519969]
rxn28646_c	[0.11778814243543176, 0.12003424833479097, 0.1102028338529377, 0.09166080720965553]
rxn04464_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn33098_c	[0.02135928629013809, 0.02276080238891139, 0.02362399808515683, 0.018969121100458054]
rxn30578_c	[0.02669437940939284, 0.028120718617978352, 0.03292048185829632, 0.028038432487016596]
rxn35311_c	[0.1598462809943164, 0.19356748104107382, 0.1835405768846987, 0.14687818314646553]
rxn35310_c	[0.1598462809943164, 0.19356748104107382, 0.1835405768846987, 0.14687818314646553]
rxn04448_c	[0.06107728336366894, 0.06648326508895529, 0.034711547547150674, 0.05515249638327343]
rxn15536_c	[0.0066421581862262866, 0.006620829931595263, 0.008581178571695392, 0.005090764026002158]
rxn15315_c	[0.0066421581862262866, 0.006620829931595263, 0.008581178571695392, 0.005090764026002158]
rxn27525_c	[0.0017901217866550026, 0.00198359903889106, 0.0022164987360410427, 0.0016247851520927823]
rxn38710_c	[0.07840291776385008, 0.08638120123952607, 0.0763858079706966, 0.07019340053685384]
rxn38278_c	[0.21525825413806343, 0.24756412023895102, 0.28579123729968087, 0.1843613004643093]
rxn32389_c	[0.21525825413806343, 0.24756412023895102, 0.28579123729968087, 0.1843613004643093]
rxn03869_c	[0.21525825413806343, 0.24756412023895102, 0.28579123729968087, 0.1843613004643093]
rxn06522_c	[0.21525825413806343, 0.24756412023895102, 0.28579123729968087, 0.1843613004643093]
rxn38142_c	[0.21525825413806343, 0.24756412023895102, 0.28579123729968087, 0.1843613004643093]
rxn00519_c	[0.1598462809943164, 0.16050462699931575, 0.17154683347907554, 0.14796130150288225]
rxn00305_c	[0.1598462809943164, 0.16050462699931575, 0.17154683347907554, 0.14796130150288225]
rxn06485_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn38077_c	[0.06143152496181139, 0.03793719440049687, 0.0660125525605441, 0.032587529759847085]
rxn30643_c	[0.002047752037916243, 0.00198359903889106, 0.00270690957725808, 0.0033216706423679107]
rxn30697_c	[0.11778814243543176, 0.12172051411936212, 0.14683439147818594, 0.12940387298873474]
rxn02144_c	[0.11778814243543176, 0.10378587310216948, 0.08416841480793649, 0.09012277902775595]
rxn38043_c	[0.028809094391971685, 0.030252640346331867, 0.03522328059835193, 0.02620435200126451]
rxn32242_c	[0.028809094391971685, 0.030252640346331867, 0.03522328059835193, 0.02620435200126451]
rxn33380_c	[0.09332400315553134, 0.10378587310216948, 0.10922201210874395, 0.0867362288538365]
rxn07267_c	[0.09441893168699411, 0.0800697493643419, 0.09521331985382188, 0.0854725907347086]
rxn35413_c	[0.1598462809943164, 0.1357887885870553, 0.12788960749418715, 0.14796130150288225]
rxn35247_c	[0.09441893168699411, 0.09949794008587941, 0.12343326546080562, 0.08388401705735728]
rxn06850_c	[0.025763025126124047, 0.02867477737340626, 0.03292048185829632, 0.023305097533288643]
rxn32851_c	[0.023259309392576297, 0.024133904518337454, 0.023634659184358975, 0.019279615042488533]
rxn31436_c	[0.2592700887489734, 0.24756412023895102, 0.2690319798583647, 0.2194037910798314]
rxn20661_c	[0.009186256915181752, 0.007728947443276993, 0.009114233833845868, 0.009791497870929498]
rxn03814_c	[0.13913924949418896, 0.16050462699931575, 0.20123801159620042, 0.08988449300546664]
rxn15679_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.2194037910798314]
rxn33738_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.2194037910798314]
rxn07317_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.2194037910798314]
rxn35629_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.2194037910798314]
rxn35343_c	[0.07298194789253908, 0.07325241771249075, 0.0763858079706966, 0.06204112939683551]
rxn32750_c	[0.07298194789253908, 0.07325241771249075, 0.0763858079706966, 0.06204112939683551]
rxn38123_c	[0.1005376502301063, 0.10467718498973423, 0.12737787438508621, 0.08988449300546664]
rxn11794_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn33035_c	[0.03168596552860178, 0.034203320172671206, 0.036097491225074926, 0.026312663836906183]
rxn30447_c	[0.11778814243543176, 0.12090147074536396, 0.12303880451047786, 0.1422352156175446]
rxn33672_c	[0.11778814243543176, 0.12090147074536396, 0.12303880451047786, 0.1422352156175446]
rxn31397_c	[0.0378261531861151, 0.035901630712256494, 0.03241940991594715, 0.05922502156022687]
rxn31381_c	[0.0378261531861151, 0.035901630712256494, 0.03241940991594715, 0.05922502156022687]
rxn11962_c	[0.0378261531861151, 0.035901630712256494, 0.03241940991594715, 0.05922502156022687]
rxn33166_c	[0.09521329165169369, 0.09384894976125041, 0.1102028338529377, 0.0753057193755404]
rxn38829_c	[0.12222152963355817, 0.12172051411936212, 0.17154683347907554, 0.10462212403244138]
rxn32605_c	[0.12222152963355817, 0.12172051411936212, 0.17154683347907554, 0.10462212403244138]
rxn04070_c	[0.17141817306398285, 0.1472674406854123, 0.17984117334821678, 0.15889357657093706]
rxn15478_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn15255_c	[0.02957125055420214, 0.030746475326689067, 0.029669855918720626, 0.02809619879789315]
rxn03064_c	[0.02957125055420214, 0.030746475326689067, 0.029669855918720626, 0.02809619879789315]
rxn02405_c	[0.06836607255948665, 0.07026531833683752, 0.06438140345622136, 0.05713821344332086]
rxn20499_c	[0.19634389988209605, 0.1998307539787927, 0.20123801159620042, 0.15889357657093706]
rxn19071_c	[0.19634389988209605, 0.1998307539787927, 0.20123801159620042, 0.15889357657093706]
rxn16574_c	[0.1598462809943164, 0.16050462699931575, 0.17154683347907554, 0.15889357657093706]
rxn26481_c	[0.0015324915353937623, 0.0014054507717830413, 0.002578976314457765, 0.0015670188375520539]
rxn19956_c	[0.0015324915353937623, 0.0014054507717830413, 0.002578976314457765, 0.0015670188375520539]
rxn06429_c	[0.02577120434114651, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn11156_c	[0.02577120434114651, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn35234_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.02809619879789315]
rxn27983_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn35544_c	[0.13977259056923108, 0.1472674406854123, 0.14891330702884714, 0.11187179649814236]
rxn16582_c	[0.20351460853156758, 0.1998307539787927, 0.20123801159620042, 0.15889357657093706]
rxn20619_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn32559_c	[0.07919727770401204, 0.08638120123952607, 0.09005334490640092, 0.07301672915957391]
rxn00143_c	[0.12973574535668847, 0.1332232556947109, 0.12890241244913778, 0.1335702683997936]
rxn30734_c	[0.12973574535668847, 0.1332232556947109, 0.12890241244913778, 0.1335702683997936]
rxn16798_c	[0.032587671408834035, 0.039225983244823945, 0.033794692494669265, 0.030103578230931592]
rxn00879_c	[0.032587671408834035, 0.039225983244823945, 0.033794692494669265, 0.030103578230931592]
rxn02196_c	[0.03191139199865984, 0.04082793573603697, 0.0625796766778148, 0.02808897801178171]
rxn02128_c	[0.10171845552998375, 0.11380710973644667, 0.11871039580262129, 0.08743664546573508]
rxn12510_c	[0.10171845552998375, 0.11380710973644667, 0.11871039580262129, 0.08743664546573508]
rxn03047_c	[0.10171845552998375, 0.11380710973644667, 0.11871039580262129, 0.08743664546573508]
rxn38055_c	[0.07248815657639482, 0.07602271148963029, 0.07915769533619507, 0.05771587659605649]
rxn38053_c	[0.07248815657639482, 0.07602271148963029, 0.07915769533619507, 0.05771587659605649]
rxn38054_c	[0.07248815657639482, 0.07602271148963029, 0.07915769533619507, 0.05771587659605649]
rxn37953_c	[0.015068814324705528, 0.014076533627276969, 0.017046096142905302, 0.012896437283905954]
rxn16792_c	[0.17141817306398285, 0.16092619346610634, 0.17154683347907554, 0.16633821032760204]
rxn00855_c	[0.1598462809943164, 0.16593681178324496, 0.13737799109156498, 0.12940387298873474]
rxn28082_c	[0.1165858679230026, 0.12003424833479097, 0.1366210526911648, 0.08949457042353864]
rxn04934_c	[0.006867584655466431, 0.007283291487105926, 0.009924477832546191, 0.005740635064768562]
rxn34245_c	[0.006867584655466431, 0.007283291487105926, 0.009924477832546191, 0.005740635064768562]
rxn35554_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn30541_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn35553_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn35551_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn35549_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn31250_c	[0.015390852136737273, 0.014726950422818014, 0.01771774576898822, 0.011192330999458206]
rxn00748_c	[0.028637340887859172, 0.02867477737340626, 0.03237676549018874, 0.02809619879789315]
rxn31790_c	[0.02135928629013809, 0.02276080238891139, 0.02362399808515683, 0.018969121100458054]
rxn03408_c	[0.03034414130635002, 0.034203320172671206, 0.040308627803108156, 0.02809619879789315]
rxn03933_c	[0.03034414130635002, 0.034203320172671206, 0.040308627803108156, 0.02809619879789315]
rxn01800_c	[0.11778814243543176, 0.12003424833479097, 0.1453738200286471, 0.09158859927525768]
rxn33463_c	[0.11778814243543176, 0.12003424833479097, 0.1453738200286471, 0.09158859927525768]
rxn11749_c	[0.11778814243543176, 0.12003424833479097, 0.1453738200286471, 0.09158859927525768]
rxn27933_c	[0.012900426376181124, 0.012498670646092233, 0.01268570408919256, 0.011084019163816534]
rxn27932_c	[0.012900426376181124, 0.012498670646092233, 0.01268570408919256, 0.011084019163816534]
rxn16789_c	[0.18924833335386726, 0.1998307539787927, 0.18016100651728004, 0.15069798070692175]
rxn31946_c	[0.07840291776385008, 0.08291231167982542, 0.08416841480793649, 0.07223688391510617]
rxn03663_c	[0.21007344540034084, 0.20355258341856772, 0.20123801159620042, 0.2007669337938762]
rxn04096_c	[0.21007344540034084, 0.20355258341856772, 0.20123801159620042, 0.2007669337938762]
rxn01896_c	[0.21007344540034084, 0.20355258341856772, 0.20123801159620042, 0.2007669337938762]
rxn01844_c	[0.00923992988930652, 0.011041255223308045, 0.014572719719115935, 0.01351020437452713]
rxn30380_c	[0.1359296059392513, 0.14878507988326717, 0.1376125354091114, 0.10636233426943136]
rxn30369_c	[0.1359296059392513, 0.14878507988326717, 0.1376125354091114, 0.10636233426943136]
rxn16675_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn34273_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.020745435275333585]
rxn38499_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.020745435275333585]
rxn31366_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.020745435275333585]
rxn27536_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.020745435275333585]
rxn15882_c	[0.13913924949418896, 0.1472674406854123, 0.12343326546080562, 0.11453626776778401]
rxn28051_c	[0.025763025126124047, 0.027602794127592867, 0.029669855918720626, 0.023305097533288643]
rxn06224_c	[0.025763025126124047, 0.02696218532976661, 0.029263722757222773, 0.023305097533288643]
rxn02450_c	[0.015519667264821659, 0.014413786784191196, 0.014924536195435531, 0.020037797921293617]
rxn15365_c	[0.015519667264821659, 0.014413786784191196, 0.014924536195435531, 0.020037797921293617]
rxn06375_c	[0.015519667264821659, 0.014413786784191196, 0.014924536195435531, 0.020037797921293617]
rxn15666_c	[0.015519667264821659, 0.014413786784191196, 0.014924536195435531, 0.020037797921293617]
rxn20046_c	[0.35504413470482377, 0.4304035096953436, 0.42824492574386713, 0.2755887527806184]
rxn08113_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn38284_c	[0.025763025126124047, 0.02696218532976661, 0.027302079394284615, 0.023305097533288643]
rxn38029_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn29946_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn16503_c	[0.07359381973867109, 0.07602271148963029, 0.08416841480793649, 0.07019340053685384]
rxn38539_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn16758_c	[0.09626528183984519, 0.10500239338337519, 0.1208746002047993, 0.0854725907347086]
rxn31983_c	[0.03572217280163289, 0.035901630712256494, 0.069999805929883, 0.057557019228321356]
rxn34304_c	[0.0016935104422275572, 0.0015861221052542972, 0.0021738543151076047, 0.0014298238406094278]
rxn33231_c	[0.0016935104422275572, 0.0015861221052542972, 0.0021738543151076047, 0.0014298238406094278]
rxn35518_c	[0.0016935104422275572, 0.0015861221052542972, 0.0021738543151076047, 0.0014298238406094278]
rxn19488_c	[0.2028812675383176, 0.20355258341856772, 0.20228279985840744, 0.1638975835519969]
rxn10504_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.025561701751540884]
rxn10505_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.025561701751540884]
rxn30339_c	[0.03277015950286397, 0.061569004820188955, 0.06244108230133743, 0.035187013910515694]
rxn35352_c	[0.07359381973867109, 0.06538719233311362, 0.07130046076594039, 0.05771587659605649]
rxn01066_c	[0.07541870068714968, 0.09156044614338091, 0.09297448774757891, 0.06531214695633018]
rxn01973_c	[0.058307758167109175, 0.06676029446253968, 0.0660125525605441, 0.057557019228321356]
rxn33400_c	[0.012900426376181124, 0.012366178332677545, 0.012376532038631377, 0.01577031143139115]
rxn03378_c	[0.012900426376181124, 0.012366178332677545, 0.012376532038631377, 0.01577031143139115]
rxn04052_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.22520208489956692]
rxn03512_c	[0.2592700887489734, 0.2895160038445474, 0.2924970725867573, 0.22520208489956692]
rxn32376_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn19018_c	[0.2592700887489734, 0.2895160038445474, 0.2690319798583647, 0.2194037910798314]
rxn16206_c	[0.020715210666074596, 0.01847286940565782, 0.017227334935491147, 0.022312346557708865]
rxn35345_c	[0.020715210666074596, 0.01847286940565782, 0.017227334935491147, 0.022312346557708865]
rxn30378_c	[0.09581442894880435, 0.09388508401803371, 0.0913006942271477, 0.09158859927525768]
rxn31423_c	[0.035850987929717276, 0.06367683703851419, 0.06620445246198203, 0.05606953662981364]
rxn38824_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.025114012814766284]
rxn32460_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn33550_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn33573_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn33383_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn14393_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn31847_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn00107_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn32308_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn33340_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn33024_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn32898_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn32981_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn02517_c	[0.10241620407909673, 0.12003424833479097, 0.12737787438508621, 0.07854063298982118]
rxn33078_c	[0.21925152309232093, 0.23856668782217152, 0.2703113125346176, 0.1996332698687243]
