reaction	linear_coefficient
rxn38485_c	[0.001981907785924695, 0.003247603460553745, 0.0034025619085110625, 0.004983378390055475]
rxn37965_c	[0.001981907785924695, 0.003247603460553745, 0.0034025619085110625, 0.004983378390055475]
rxn38487_c	[0.001981907785924695, 0.003247603460553745, 0.0034025619085110625, 0.004983378390055475]
rxn30096_c	[0.001981907785924695, 0.003247603460553745, 0.0034025619085110625, 0.004983378390055475]
rxn38136_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn33062_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn33193_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27717_c	[0.017934584855924456, 0.01700542226669345, 0.015729324830575687, 0.01769698670693737]
rxn34220_c	[0.018772417822690655, 0.017273329392603304, 0.016178210874951887, 0.017549100315901213]
rxn33486_c	[0.018772417822690655, 0.017273329392603304, 0.016178210874951887, 0.017549100315901213]
rxn38399_c	[0.018772417822690655, 0.017273329392603304, 0.016178210874951887, 0.017549100315901213]
rxn03159_c	[0.049379573152127626, 0.04936702698742309, 0.044889314516405474, 0.05294016265815069]
rxn14274_c	[0.02423459125950112, 0.02205231971366589, 0.04087574515771035, 0.05286159801063387]
rxn14311_c	[0.02423459125950112, 0.02205231971366589, 0.04087574515771035, 0.05286159801063387]
rxn26073_c	[0.009653003751358701, 0.010863257455507301, 0.013788552801505965, 0.01286295024980768]
rxn33633_c	[0.0249401519466702, 0.021130404022786292, 0.019245598864446743, 0.02446741062176439]
rxn38244_c	[0.06446656229304061, 0.06163953716922966, 0.05816665967504229, 0.05411863234659521]
rxn31426_c	[0.01155951879694134, 0.010205309078728747, 0.009590148009767312, 0.005741296152623587]
rxn13940_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn13941_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn00290_c	[0.01014339344984573, 0.01006741570139536, 0.009185270398909675, 0.007303346175262463]
rxn33374_c	[0.02230806031221457, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27889_c	[0.001451486277091667, 0.0011043464640674166, 0.000938089492972935, 0.001937842991686855]
rxn27887_c	[0.001451486277091667, 0.0011043464640674166, 0.000938089492972935, 0.001937842991686855]
rxn15783_c	[0.018772417822690655, 0.043906449418729086, 0.0424952556011409, 0.023108704390446426]
rxn06831_c	[0.018772417822690655, 0.043906449418729086, 0.0424952556011409, 0.023108704390446426]
rxn03397_c	[0.018772417822690655, 0.043906449418729086, 0.0424952556011409, 0.023108704390446426]
rxn16584_c	[0.018772417822690655, 0.043906449418729086, 0.0424952556011409, 0.023108704390446426]
rxn04674_c	[0.018772417822690655, 0.043906449418729086, 0.0424952556011409, 0.023108704390446426]
rxn27724_c	[0.012200027790230068, 0.012675570358213874, 0.011742160527903174, 0.01472077305391118]
rxn03439_c	[0.04622706796129204, 0.03974994917844433, 0.02224697420110843, 0.027739397056862902]
rxn16607_c	[0.04622706796129204, 0.03974994917844433, 0.02224697420110843, 0.027739397056862902]
rxn03182_c	[0.04622706796129204, 0.03974994917844433, 0.02224697420110843, 0.027739397056862902]
rxn15833_c	[0.03684961600627504, 0.04384735225701478, 0.051525786651816625, 0.064646294931541]
rxn38114_c	[0.018359922855194055, 0.018088870195480725, 0.015729324830575687, 0.017701608158936122]
rxn31994_c	[0.007296130826708045, 0.009070643606705496, 0.009616553070900579, 0.012733549654612543]
rxn00461_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn31452_c	[0.018772417822690655, 0.018691661227493075, 0.01895954403379946, 0.023039382640850106]
rxn30860_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn33762_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn02400_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn31973_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn29952_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn31059_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn32982_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn30907_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn29955_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn30908_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn32378_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn33474_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn29956_c	[0.0028225758368141843, 0.001616521849659616, 0.0013693721654749046, 0.001055146085922357]
rxn06729_c	[0.07813242209808932, 0.06325091971594043, 0.07319554056744404, 0.07313589813304791]
rxn05115_c	[0.10583443600178742, 0.08836721264793118, 0.08394240061222476, 0.09643724788047442]
rxn09177_c	[0.05358791736332131, 0.08757925054313333, 0.0878943581701267, 0.08491135216211153]
rxn06044_c	[0.01692378160105747, 0.014759730193499826, 0.01480954851739803, 0.01908804309009261]
rxn27816_c	[0.018359922855194055, 0.018312239921938644, 0.016869143321567456, 0.019836717949270923]
rxn27815_c	[0.018359922855194055, 0.018312239921938644, 0.016869143321567456, 0.019836717949270923]
rxn27936_c	[0.007201055269597689, 0.009496143158714216, 0.013330865068381792, 0.01472077305391118]
rxn27916_c	[0.06628800975371311, 0.05158120059184268, 0.043837512897561486, 0.054636234721298776]
rxn16641_c	[0.010288508766552915, 0.010205309078728747, 0.010540730225896897, 0.010880348296430805]
rxn32021_c	[0.017003845223884293, 0.017702768751281545, 0.014835953578531298, 0.018565819263390307]
rxn03951_c	[0.01667858675448249, 0.014759730193499826, 0.013885371362401713, 0.01472077305391118]
rxn05116_c	[0.01667858675448249, 0.014759730193499826, 0.013885371362401713, 0.01472077305391118]
rxn11663_c	[0.01667858675448249, 0.014759730193499826, 0.013885371362401713, 0.01472077305391118]
rxn38132_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn06741_c	[0.10070536008272019, 0.1061751568330778, 0.0878943581701267, 0.08326149457641203]
rxn07241_c	[0.10070536008272019, 0.1061751568330778, 0.0878943581701267, 0.08326149457641203]
rxn37873_c	[0.06446656229304061, 0.08330455596400207, 0.0802104852474689, 0.07676373625051047]
rxn31786_c	[0.06446656229304061, 0.08330455596400207, 0.0802104852474689, 0.07676373625051047]
rxn06874_c	[0.016528467459680795, 0.014137240112721997, 0.013621320745958388, 0.01486865945102433]
rxn06926_c	[0.016528467459680795, 0.014137240112721997, 0.013621320745958388, 0.01486865945102433]
rxn00965_c	[0.37627434568577595, 1.0, 1.0, 1.0]
rxn00321_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02193947759992242]
rxn33164_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn34626_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn31792_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn27667_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn30334_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn33391_c	[0.012200027790230068, 0.011343914357421514, 0.011583730161103568, 0.013847319051536485]
rxn30151_c	[0.010118373570047317, 0.0098270872530079, 0.010839987592221463, 0.007418882420538336]
rxn30431_c	[0.0019268640444974068, 0.002282349850055796, 0.002117515577197801, 0.002557117261139319]
rxn30429_c	[0.0019268640444974068, 0.002282349850055796, 0.002117515577197801, 0.002557117261139319]
rxn30430_c	[0.0019268640444974068, 0.002282349850055796, 0.002117515577197801, 0.002557117261139319]
rxn30428_c	[0.0019268640444974068, 0.002282349850055796, 0.002117515577197801, 0.002557117261139319]
rxn32591_c	[0.2410819126992847, 0.16985037662119334, 0.14606470885862397, 0.20872461296030764]
rxn24142_c	[0.30447228696237827, 0.28945908830578976, 0.2740500424304795, 0.36834486657402327]
rxn05054_c	[0.30447228696237827, 0.28945908830578976, 0.2740500424304795, 0.36834486657402327]
rxn02975_c	[0.06161929966990292, 0.052577972681393255, 0.052956060856159545, 0.064646294931541]
rxn02875_c	[0.01847001034125087, 0.017797324208996577, 0.014835953578531298, 0.017549100315901213]
rxn32814_c	[0.008967458971230588, 0.010177730401206352, 0.010580337817596798, 0.012733549654612543]
rxn32287_c	[0.008967458971230588, 0.010177730401206352, 0.010580337817596798, 0.012733549654612543]
rxn33272_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn27997_c	[0.018772417822690655, 0.015642247781709178, 0.014307852345644646, 0.019836717949270923]
rxn35442_c	[0.018772417822690655, 0.018312239921938644, 0.017938548317907393, 0.02053310132799679]
rxn01667_c	[0.018772417822690655, 0.018312239921938644, 0.017938548317907393, 0.02053310132799679]
rxn35242_c	[0.018772417822690655, 0.018312239921938644, 0.017938548317907393, 0.02053310132799679]
rxn35430_c	[0.018772417822690655, 0.018312239921938644, 0.017938548317907393, 0.02053310132799679]
rxn35439_c	[0.018772417822690655, 0.018312239921938644, 0.017938548317907393, 0.02053310132799679]
rxn32424_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn33129_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn28991_c	[0.005379607824936382, 0.005182050492330598, 0.004942857168030743, 0.004858599246251391]
rxn30152_c	[0.005379607824936382, 0.005182050492330598, 0.004942857168030743, 0.004858599246251391]
rxn32803_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn32571_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn32492_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn34257_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn33087_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn38004_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02510517068766558]
rxn27432_c	[0.018772417822690655, 0.021244658529266804, 0.0397623317227412, 0.050509280073589596]
rxn35415_c	[0.018772417822690655, 0.021244658529266804, 0.0397623317227412, 0.050509280073589596]
rxn06723_c	[0.01692378160105747, 0.017226051661176144, 0.016178210874951887, 0.01768774380901686]
rxn34204_c	[0.010453639990301073, 0.01044957733892502, 0.01128007195296034, 0.011231578478180184]
rxn32619_c	[0.011329335879312825, 0.012931658048697295, 0.013330865068381792, 0.01472077305391118]
rxn02440_c	[0.049379573152127626, 0.04792505628681974, 0.04586630179877898, 0.05250574637688574]
rxn02438_c	[0.049379573152127626, 0.04792505628681974, 0.04586630179877898, 0.05250574637688574]
rxn03514_c	[0.2704652626876832, 0.24461222358099555, 0.22440852663112587, 0.24663436540217065]
rxn30072_c	[0.2704652626876832, 0.24461222358099555, 0.22440852663112587, 0.24663436540217065]
rxn02655_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn38069_c	[0.013105747537134746, 0.012734667514788892, 0.01290398323820955, 0.01472077305391118]
rxn33856_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02000_c	[0.17420376684111297, 0.15227882109318258, 0.14604270464953067, 0.11130445180176311]
rxn35431_c	[0.07381899435758506, 0.062356582702583235, 0.07037459979645395, 0.07313589813304791]
rxn35428_c	[0.07381899435758506, 0.062356582702583235, 0.07037459979645395, 0.07313589813304791]
rxn30332_c	[0.04933954133804568, 0.04762169086490916, 0.041064981432572534, 0.04719570058873329]
rxn04480_c	[0.0412631232766471, 0.021138283646403914, 0.020614261227111248, 0.0238296505558632]
rxn04288_c	[0.0412631232766471, 0.021138283646403914, 0.020614261227111248, 0.0238296505558632]
rxn28560_c	[0.12917798631409705, 0.12405401758966866, 0.09928374141684966, 0.11870339290280175]
rxn38909_c	[0.04108798409670992, 0.043886750364824305, 0.04275490537065491, 0.047579280922319944]
rxn30397_c	[0.04108798409670992, 0.043886750364824305, 0.04275490537065491, 0.047579280922319944]
rxn38910_c	[0.04108798409670992, 0.043886750364824305, 0.04275490537065491, 0.047579280922319944]
rxn30398_c	[0.04108798409670992, 0.043886750364824305, 0.04275490537065491, 0.047579280922319944]
rxn34718_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31323_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn30156_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31887_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31322_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31225_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31324_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn34716_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31321_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31325_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31326_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn34710_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn30116_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn31327_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn34709_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn37889_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn34717_c	[0.013651180973313113, 0.014759730193499826, 0.015729324830575687, 0.01515056788317739]
rxn03513_c	[0.13681405446329079, 0.12079973399149803, 0.08689536668888118, 0.08870556240568138]
rxn04047_c	[0.13681405446329079, 0.12079973399149803, 0.08689536668888118, 0.08870556240568138]
rxn38702_c	[0.07917825319428082, 0.0868267466726647, 0.0751539159433458, 0.07416186000276548]
rxn06081_c	[0.04933954133804568, 0.05156544131377168, 0.056767191394093905, 0.0642812003816414]
rxn35454_c	[0.017939588828681893, 0.018312239921938644, 0.017872535659963575, 0.019836717949270923]
rxn15005_c	[0.011694626162796573, 0.01044957733892502, 0.011319679544660241, 0.013671703960661797]
rxn32195_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn01729_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn31894_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn06045_c	[0.13646377610341642, 0.1115293595189089, 0.0878943581701267, 0.08870556240568138]
rxn29006_c	[0.0249401519466702, 0.03937172735272348, 0.04246885054000763, 0.047218807842650055]
rxn01416_c	[0.01014339344984573, 0.0098270872530079, 0.006654785325938793, 0.0072016742799058545]
rxn02229_c	[0.01014339344984573, 0.0098270872530079, 0.006654785325938793, 0.0072016742799058545]
rxn27531_c	[0.022808457961553553, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn01352_c	[0.019680972650516382, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02518_c	[0.02085190315103701, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn01962_c	[0.02085190315103701, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn32974_c	[0.02085190315103701, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02286_c	[0.0412631232766471, 0.020716723906204007, 0.018536353240080152, 0.02053310132799679]
rxn38130_c	[0.018772417822690655, 0.012789824864694389, 0.011742160527903174, 0.02053310132799679]
rxn15964_c	[0.018772417822690655, 0.012789824864694389, 0.011742160527903174, 0.02053310132799679]
rxn32978_c	[0.03838583679027942, 0.024345289518286677, 0.02068467472176308, 0.02053310132799679]
rxn30128_c	[0.012985652100225975, 0.018312239921938644, 0.018536353240080152, 0.0223415437293501]
rxn30068_c	[0.010433624088597169, 0.010205309078728747, 0.009365704985023886, 0.009433834519675499]
rxn30020_c	[0.05221682782441336, 0.06163953716922966, 0.07471823243975753, 0.077225881207306]
rxn27785_c	[0.12917798631409705, 0.12786775430023328, 0.0878943581701267, 0.09883578033750619]
rxn16581_c	[0.01679868219139126, 0.014121480865486747, 0.014655518992417087, 0.016476923968735062]
rxn30384_c	[0.0051644368367880335, 0.005142652385548918, 0.0047580217370314795, 0.005662731506322154]
rxn31689_c	[0.00744625012150974, 0.007790205144009821, 0.00975738006531489, 0.013172587381799267]
rxn32991_c	[0.00744625012150974, 0.007790205144009821, 0.00975738006531489, 0.013172587381799267]
rxn16149_c	[0.01692378160105747, 0.01670599665659168, 0.015729324830575687, 0.02053310132799679]
rxn33083_c	[0.020726803736033732, 0.02205231971366589, 0.023958902358505417, 0.027563781965988212]
rxn27994_c	[0.021627519510180968, 0.03779974290354366, 0.03935745411188356, 0.027591510665826744]
rxn32907_c	[0.021627519510180968, 0.03779974290354366, 0.03935745411188356, 0.027591510665826744]
rxn31264_c	[0.021627519510180968, 0.03779974290354366, 0.03935745411188356, 0.027591510665826744]
rxn33298_c	[0.021627519510180968, 0.03779974290354366, 0.03935745411188356, 0.027591510665826744]
rxn28045_c	[0.021627519510180968, 0.03779974290354366, 0.03935745411188356, 0.027591510665826744]
rxn03893_c	[0.0249401519466702, 0.02223355100547833, 0.02224697420110843, 0.021588247412096053]
rxn11643_c	[0.0249401519466702, 0.02223355100547833, 0.02224697420110843, 0.021588247412096053]
rxn28979_c	[0.00792663186380775, 0.005182050492330598, 0.0034025619085110625, 0.005741296152623587]
rxn03264_c	[0.00792663186380775, 0.005182050492330598, 0.0034025619085110625, 0.005741296152623587]
rxn07587_c	[0.13646377610341642, 0.12984553925265635, 0.08711540883092074, 0.09883578033750619]
rxn02118_c	[0.03764024429436546, 0.02447924307867196, 0.023034725203509097, 0.02390359375138128]
rxn02415_c	[0.03764024429436546, 0.02447924307867196, 0.023034725203509097, 0.02390359375138128]
rxn33766_c	[0.03764024429436546, 0.02447924307867196, 0.023034725203509097, 0.02390359375138128]
rxn00921_c	[0.024359690674504397, 0.022544796045867246, 0.02224697420110843, 0.02390359375138128]
rxn33412_c	[0.021297257057347585, 0.018344957891103433, 0.018536353240080152, 0.021957963395763447]
rxn33981_c	[0.023984392434831622, 0.04244083985241214, 0.03828804912065427, 0.052122166043299084]
rxn01303_c	[0.023984392434831622, 0.04244083985241214, 0.03828804912065427, 0.052122166043299084]
rxn38117_c	[0.04755312172937181, 0.04566754477819968, 0.023439602814366734, 0.02294233219749225]
rxn30731_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn03263_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn00346_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.0223415437293501]
rxn28987_c	[0.1596672150931246, 0.15152631727410687, 0.10302885932750411, 0.09883578033750619]
rxn02774_c	[0.1596672150931246, 0.15152631727410687, 0.10302885932750411, 0.09883578033750619]
rxn16485_c	[0.04969982764877199, 0.04792505628681974, 0.0447220824608579, 0.05411863234659521]
rxn30897_c	[0.021337288871429532, 0.018734999141972134, 0.018981548248003417, 0.02294233219749225]
rxn28001_c	[0.021337288871429532, 0.018734999141972134, 0.018981548248003417, 0.02294233219749225]
rxn28169_c	[0.021337288871429532, 0.018734999141972134, 0.018981548248003417, 0.02294233219749225]
rxn19213_c	[0.03665946490272847, 0.02205231971366589, 0.018536353240080152, 0.022364650977189877]
rxn34262_c	[0.017133948616982083, 0.018088870195480725, 0.016961561035533892, 0.019813610701431145]
rxn33867_c	[0.017133948616982083, 0.018088870195480725, 0.016961561035533892, 0.019813610701431145]
rxn32473_c	[0.013275882738977413, 0.011927006335529098, 0.011742160527903174, 0.01472077305391118]
rxn27685_c	[0.013275882738977413, 0.011927006335529098, 0.011742160527903174, 0.01472077305391118]
rxn37661_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn04482_c	[0.008957451020378638, 0.010205309078728747, 0.011742160527903174, 0.015025788739981007]
rxn35316_c	[0.011329335879312825, 0.01044957733892502, 0.011742160527903174, 0.012830600097970402]
rxn05890_c	[0.011329335879312825, 0.01044957733892502, 0.011742160527903174, 0.012830600097970402]
rxn34567_c	[0.021627519510180968, 0.022824522602064246, 0.037363871965657956, 0.04598488074845149]
rxn01022_c	[0.020726803736033732, 0.019664794456469358, 0.021745278029355046, 0.026639492015935216]
rxn25216_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn33042_c	[0.06446656229304061, 0.052577972681393255, 0.05558776530629158, 0.05086513170733773]
rxn20630_c	[0.08869581649858463, 0.07728452530861052, 0.07456860375659526, 0.07313589813304791]
rxn03445_c	[0.08869581649858463, 0.07728452530861052, 0.07456860375659526, 0.07313589813304791]
rxn00396_c	[0.2410819126992847, 0.17692627654326765, 0.1546859614668447, 0.134767552308376]
rxn28988_c	[0.008957451020378638, 0.00604486902663518, 0.005228912004299741, 0.005755160501935152]
rxn34576_c	[0.008957451020378638, 0.00604486902663518, 0.005228912004299741, 0.005755160501935152]
rxn12049_c	[0.008957451020378638, 0.00604486902663518, 0.005228912004299741, 0.005755160501935152]
rxn31773_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn12039_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn21212_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn31997_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn21114_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn03358_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn21214_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn11875_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn27000_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn19157_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn03195_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn12038_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn03359_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn01715_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn21216_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn03342_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn33386_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn21211_c	[0.08216062315658838, 0.07796217272387597, 0.05961013637417729, 0.05845817368293812]
rxn14132_c	[0.010288508766552915, 0.015527993270089373, 0.016376248838562042, 0.019337601376485384]
rxn38148_c	[0.018772417822690655, 0.018312239921938644, 0.01750286479898718, 0.02053310132799679]
rxn04023_c	[0.05254208629915223, 0.055875594178625074, 0.07037459979645395, 0.07313589813304791]
rxn03540_c	[0.15579914129095332, 0.15227882109318258, 0.11548764751434987, 0.12880588208617214]
rxn00634_c	[0.021337288871429532, 0.019487502981605016, 0.021745278029355046, 0.02053310132799679]
rxn37675_c	[0.021337288871429532, 0.019487502981605016, 0.021745278029355046, 0.02053310132799679]
rxn38718_c	[0.13646377610341642, 0.15152631727410687, 0.12376563433805941, 0.10821270190953804]
rxn33318_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn16246_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04895_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04832_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04830_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04873_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn15652_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn11808_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04811_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04894_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04903_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04886_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn31883_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04810_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04872_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn07181_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04833_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn32152_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04809_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04831_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn04896_c	[0.0034330609695414492, 0.004165579343222036, 0.006689992075820033, 0.007844055797805796]
rxn33242_c	[0.008281914191102475, 0.009496143158714216, 0.01100721964776904, 0.01286295024980768]
rxn32058_c	[0.008281914191102475, 0.009496143158714216, 0.01100721964776904, 0.01286295024980768]
rxn16323_c	[0.30447228696237827, 0.28945908830578976, 0.30202620519690965, 0.36834486657402327]
rxn33241_c	[0.01553267613376027, 0.018312239921938644, 0.016081392319166787, 0.01715165563239529]
rxn32343_c	[0.01553267613376027, 0.018312239921938644, 0.016081392319166787, 0.01715165563239529]
rxn35480_c	[0.01553267613376027, 0.018312239921938644, 0.016081392319166787, 0.01715165563239529]
rxn38060_c	[0.004503911939660577, 0.002896960312355292, 0.0026324142784956896, 0.001937842991686855]
rxn01016_c	[0.004503911939660577, 0.002896960312355292, 0.0026324142784956896, 0.001937842991686855]
rxn30680_c	[0.004503911939660577, 0.002896960312355292, 0.0026324142784956896, 0.001937842991686855]
rxn38359_c	[0.049379573152127626, 0.04002967573464133, 0.022660653500714042, 0.026519334318660593]
rxn33404_c	[0.049379573152127626, 0.04002967573464133, 0.022660653500714042, 0.026519334318660593]
rxn34232_c	[0.049379573152127626, 0.04002967573464133, 0.022660653500714042, 0.026519334318660593]
