keggID	to30
lil:LA_2506	6.664885
lil:LA_2507	9.188611
lil:LA_2508	8.261495
psu:Psesu_2996	1.329696
lil:LA_2511	6.181081
lis:LIL_11577	1.838006
lic:LIC_11453	2.968321
lis:LIL_11146	36.245804
lil:LA_1223	25.063889
lil:LA_1224	22.724363
lil:LA_1239	4.314431
lis:LIL_12660	30.609756
nsh:GXM_10276	1.08099
aba:Acid345_2395	0.0
cthd:CDO33_11130	2.335327
rhl:LPU83_pLPU83d0820	1.998566
kst:KSMBR1_1896	2.577541
sen:SACE_4756	5.025265
lew:DAI21_21145	7.358867
shy:SHJG_7349	2.421941
lil:LA_2841	40.558979
lil:LA_2840	3.748942
nmv:NITMOv2_0464	64.187126
lil:LA_2834	46.801308
dal:Dalk_2094	2.352773
mbu:Mbur_2108	9.462171
hba:Hbal_1992	13.372818
oxy:HCG48_15465	6.649698
vas:GT360_09370	10.208158
labr:CHH27_17525	46.896599
lil:LA_1409	11.280593
lil:LA_1410	2.398146
lil:LA_3843	0.618272
rub:GBA63_11955	1.753883
bof:FQV39_14950	5.045418
lil:LA_3863	13.628756
lep:Lepto7376_4199	4.494737
htr:EPV75_00530	0.727129
eat:EAT1b_2867	3.639196
sok:D0B54_20820	5.582712
ecn:Ecaj_0437	13.064306
kde:CDSE_0044	9.304956
afw:Anae109_2257	2.609553
hht:F506_08165	38.531597
mthr:MSTHT_0740	10.350797
dak:DaAHT2_1538	8.00848
bof:FQV39_14950	11.049579
lil:LA_2420	6.779205
lic:LIC_11534	3.238454
roc:HF520_02550	7.72533
lie:LIF_A1973	4.429175
lil:LA_2410	9.209574
lil:LA_2409	7.779526
lil:LA_2408	12.030071
dwd:DSCW_47150	12.682547
arca:HC352_05765	3.432992
lfs:HFV01_24045	1.845483
cbi:CLJ_B0032	3.889134
lil:LA_2396	4.746182
lic:LIC_11554	0.0
salx:SALLE_v1c03860	5.747766
amyy:YIM_28115	0.0
mka:MK0192	7.591102
hmo:HM1_1592	7.341784
scu:SCE1572_52305	5.520355
hmo:HM1_1592	53.964703
dlu:A6035_03435	7.018019
hbo:Hbor_19140	1.54532
vdi:Vdis_2463	0.0
psf:PSE_3210	3.14019
hty:BN2458_PEG0800	0.958937
een:BBD30_05545	7.602603
lil:LB_215	2.965097
oac:Oscil6304_2141	14.919429
sur:STAUR_4866	15.1738
stq:Spith_2022	22.403341
lil:LA_1424	14.306029
spoa:EQM13_17665	13.171647
lic:LIC_12317	12.178227
lgt:E4T54_05160	8.402996
mmal:CKJ54_13250	2.905081
lil:LA_1437	3.896034
dwd:DSCW_47150	5.915821
xyl:ET495_09035	0.0
dsf:UWK_01734	6.627766
dau:Daud_2046	7.312316
lec:LGMK_02530	2.999218
lis:LIL_12233	3.987412
bok:DM82_134	1.54686
oac:Oscil6304_5106	2.765049
lis:LIL_12226	13.429237
lis:LIL_12221	30.809959
lil:LA_1704	40.738384
hau:Haur_0605	3.103962
amac:MASE_09290	6.08105
plut:EI981_14185	9.550039
lil:LA_1719	97.556442
mik:FOE78_04005	1.879688
lil:LA_1662	3.757977
lic:LIC_12124	3.593466
lis:LIL_12259	2.863317
lil:LA_1659	3.461159
pul:NT08PM_0488	1.839618
ag:AAS55722	4.062731
ag:AAS55720	4.065856
hni:W911_04430	4.057867
vvm:VVMO6_02768	2.913493
ras:RAS_p070	3.589494
lic:LIC_12141	10.161956
hty:BN2458_PEG0800	2.422008
sdl:Sdel_1788	2.093032
pbk:Back11_01900	3.404543
ocy:OSSY52_22400	2.017512
lil:LA_1634	5.0526
lil:LA_1633	4.947077
lil:LA_1632	5.480445
lil:LA_1631	8.326279
lil:LA_1629	4.98431
paf:PAM18_3946	4.253246
lie:LIF_A1313	5.152784
lgn:ABM34_10260	8.938057
lic:LIC_12157	6.663556
lil:LA_1624	7.11412
lil:LA_1621	4.66918
ag:AAF67507	10.580743
scb:SCAB_84021	8.962631
hcp:HCN_1199	5.258193
hcv:FTV88_2809	24.899086
ecas:ECBG_00902	16.990492
lil:LA_1615	9.403244
clt:CM240_1652	6.328275
bgw:VE98_C0001G0439	8.522142
dfl:DFE_2592	18.243277
fpf:DCC35_14780	11.515236
pys:Py04_1589	5.676183
gka:GK3126	5.345458
ecm:EcSMS35_3232	8.796638
naf:GQ61_04745	5.190536
lil:LA_1606	5.954733
adp:NCTC12871_01317	8.263426
aai:AARI_04680	6.935009
mag:amb0056	7.398375
dug:HH213_09665	6.73652
ant:Arnit_2555	13.006808
blep:AL038_11810	15.870424
ag:AAC68680	29.334743
nal:B005_1439	36.051643
ag:BAA03670	35.035374
brm:Bmur_0382	11.677074
msc:BN69_2091	12.685561
anm:GFC28_1688	14.51517
lfs:HFV01_11640	11.953912
lil:LA_1586	14.17009
lil:LA_1585	11.871172
arg:QT11_C0001G0506	19.165039
synk:KR100_01405	6.782459
lic:LIC_12201	5.420404
lis:LIL_12325	10.087242
lil:LA_1579	7.171129
ncv:NCAV_0985	8.113732
lil:LA_1577	9.761668
malg:MALG_02854	9.428752
lil:LA_2202	6.453938
aka:TKWG_11425	4.474625
psuu:Psuf_007680	4.203321
sfla:SPHFLASMR4Y_01522	2.143137
hhy:Halhy_4875	14.23877
saf:SULAZ_1426	1.346828
pagh:NIES204_33150	2.272447
arp:NIES39_E02730	34.235573
oac:Oscil6304_5106	33.302048
lil:LA_2226	2.021023
lis:LIL_11819	7.18069
salh:HMF8227_02526	6.44247
bpdz:BBN53_08670	0.578211
lic:LIC_13198	5.092866
tsu:Tresu_1685	27.24539
lil:LA_3999	8.39134
lic:LIC_13194	9.99787
lis:LIL_13290	6.722618
arp:NIES39_E02730	4.59266
scu:SCE1572_50720	2.714866
rfa:A3L23_02664	1.437382
pfq:QQ39_17445	2.051703
lil:LA_3354	4.814958
din:Selin_2041	4.5078
lis:LIL_12730	0.670172
lil:LA_3219	12.043615
lil:LA_3216	5.822227
rso:RSc0992	44.07373
star:G3545_23690	2.448149
lgt:E4T54_05160	7.516624
mew:MSWAN_2205	4.231895
lkm:EFP84_08625	0.998692
htu:Htur_2338	26.885054
htu:Htur_2338	25.920219
lst:LSS_18828	10.689469
meku:HUW50_24170	0.912409
pvd:CFBP1590__4426	10.216159
lic:LIC_10610	1.823141
dsd:GD606_04755	9.163091
caby:Cabys_1654	64.960953
lis:LIL_12403	9.757484
lil:LA_1476	1.930667
lil:LA_1477	0.804638
lil:LA_1466	1.83337
lic:LIC_12291	1.107265
lil:LA_1463	3.52491
lil:LA_1462	0.0
lil:LA_1451	7.330637
kal:KALB_1452	1.146038
lil:LA_1459	10.989294
vdi:Vdis_1923	3.828707
lis:LIL_11291	10.977547
hht:F506_08165	6.457576
din:Selin_2041	120.814064
mvz:myaer102_12110	12.804379
dwd:DSCW_59070	3.602139
sjp:SJA_C1-19860	19.690956
lep:Lepto7376_4199	4.3576
lil:LA_0512	68.446404
